CustomerID,Recency,Frequency,Monetary,Cluster
15097,4,1,248.08,4
15098,182,3,39916.5,0
15099,84,1,410.48,4
15100,333,3,876.0,1
15101,8,2,317.53,4
15103,31,2,703.36,4
15104,196,2,993.54,1
15105,18,7,2298.93,4
15106,17,5,1422.52,4
15107,311,6,319.5,1
15108,141,4,1300.25,4
15109,245,1,484.95,1
15110,23,4,996.1,4
15111,29,3,1567.48,4
15113,9,3,3509.43,4
15114,30,10,2760.56,4
15115,18,1,340.11,4
15116,17,4,1352.75,4
15117,14,5,1551.78,4
15118,134,1,244.8,4
15119,245,1,266.4,1
15120,133,1,358.82,4
15121,50,2,457.72,4
15122,114,3,1633.78,4
15123,7,2,2199.31,4
15124,22,2,184.19,4
15125,25,15,11528.48,0
15127,65,1,406.53,4
15128,60,4,1471.0,4
15129,50,11,3447.4,4
15130,169,1,330.11,1
15132,18,5,977.9300000000001,4
15133,127,3,982.42,4
15134,14,8,1387.99,4
15135,239,1,139.05,1
15136,2,4,1286.7,4
15139,239,2,178.96,1
15140,52,7,2354.25,4
15142,46,1,498.74,4
15143,225,1,259.45,1
15144,8,17,6580.44,0
15145,4,4,1194.73,4
15146,164,2,1327.16,1
15147,240,1,623.5,1
15148,10,1,301.29,4
15149,133,1,520.8000000000001,4
15150,17,10,5291.33,4
15152,9,13,4745.69,0
15153,31,1,329.25,4
15154,75,1,254.28,4
15156,1,3,961.49,4
15157,3,3,1936.07,4
15158,45,1,401.40000000000003,4
15159,1,30,18641.010000000002,0
15160,357,1,158.16,1
15163,18,2,304.47,4
15164,68,3,824.58,4
15165,373,1,487.75,1
15167,320,1,158.8,1
15168,25,1,106.56,4
15171,331,1,1289.5,1
15172,8,5,1624.05,4
15174,322,1,135.75,1
15175,71,1,224.14,4
15178,260,1,40.5,1
15179,18,5,2206.95,4
15180,367,1,87.5,1
15181,66,3,689.4799999999999,4
15182,154,2,622.85,1
15184,29,2,402.2,4
15185,70,1,310.62,4
15186,14,2,411.41,4
15187,1,16,4777.18,0
15189,1,41,16225.39,0
15192,119,3,1044.32,4
15193,60,1,499.32,4
15194,3,15,7616.53,0
15195,2,1,3861.0,4
15197,10,3,1079.6100000000001,4
15198,92,2,193.64,4
15199,59,4,1268.7,4
15201,87,5,1236.54,4
15203,25,6,1827.8,4
15204,357,1,316.58,1
15205,85,2,653.24,4
15206,10,4,420.29999999999995,4
15208,1,5,870.12,4
15210,225,1,331.18,1
15211,60,2,894.4100000000001,4
15212,241,1,101.8,1
15213,318,2,328.35,1
15214,1,8,1661.44,4
15215,46,3,734.94,4
15216,87,1,96.6,4
15218,10,11,5756.89,4
15219,176,1,305.75,1
15220,51,6,1778.96,4
15221,366,1,403.25,1
15222,318,1,585.0,1
15223,225,2,755.75,1
15224,358,2,322.08,1
15225,234,1,409.40000000000003,1
15226,310,1,154.41,1
15227,36,5,1219.4,4
15228,66,4,3386.71,4
15230,239,2,429.6,1
15232,113,2,612.06,4
15234,276,1,197.0,1
15235,217,12,2247.51,1
15236,298,1,321.05,1
15237,1,4,1412.32,4
15238,29,3,1071.99,4
15239,10,2,780.59,4
15240,44,5,1706.57,4
15241,66,8,1756.44,4
15243,74,1,316.68,4
15244,65,2,631.57,4
15245,134,3,2515.84,4
15246,238,2,514.15,1
15247,122,1,356.0,4
15249,31,13,6688.46,0
15251,9,11,10484.99,0
15252,36,2,740.78,4
15253,16,5,918.1999999999999,4
15254,127,1,300.36,4
15255,66,1,890.85,4
15256,148,1,98.45,1
15257,283,1,317.15,1
15258,168,2,623.16,1
15260,100,7,1810.77,4
15261,135,1,254.82,4
15262,323,1,178.95000000000002,1
15263,106,1,156.51,4
15264,64,1,393.74,4
15265,151,2,1506.1200000000001,1
15266,338,1,119.3,1
15267,22,5,1717.36,4
15269,23,1,408.8,4
15270,15,7,2379.49,4
15271,7,15,2493.34,0
15272,57,2,721.94,4
15274,4,2,716.57,4
15275,37,1,615.14,4
15276,66,1,128.63,4
15277,46,1,255.89999999999998,4
15279,354,1,290.51,1
15280,172,1,113.12,1
15281,58,9,2332.15,4
15286,49,1,240.55,4
15287,22,2,486.69,4
15288,43,5,2306.52,4
15289,29,3,939.78,4
15290,4,18,7943.22,0
15291,25,15,4668.3,0
15292,201,1,178.39,1
15296,50,6,3672.86,4
15297,10,3,641.94,4
15298,2,12,4799.9,4
15299,67,7,4507.01,4
15300,64,1,496.44,4
15301,50,12,5049.95,4
15303,290,1,574.02,1
15304,60,8,694.4000000000001,4
15306,64,3,1174.35,4
15307,95,1,205.3,4
15308,274,1,310.47,1
15311,0,91,60632.75,2
15312,75,4,924.85,4
15313,110,1,52.0,4
15314,199,1,327.97,1
15315,64,2,570.5,4
15316,326,1,165.0,1
15318,3,1,312.62,4
15319,283,1,204.5,1
15320,44,1,267.13,4
15321,70,3,2748.31,4
15322,85,1,679.68,4
15325,103,1,161.74,4
15326,333,1,311.71,1
15327,52,1,208.75,4
15329,39,3,1049.7,4
15330,32,2,714.96,4
15332,366,4,1661.06,1
15333,208,1,1028.56,1
15334,156,3,350.82,1
15335,53,1,170.22,4
15339,66,2,574.07,4
15341,80,1,2020.52,4
15342,129,1,406.09,4
15343,87,1,364.5,4
15344,0,3,563.94,4
15345,45,1,393.54,4
15346,332,1,252.42000000000002,1
15347,366,1,201.60000000000002,1
15348,72,1,158.04,4
15349,158,2,463.90999999999997,1
15350,373,1,115.65,1
15351,12,7,1934.66,4
15353,254,2,770.12,1
15355,29,2,277.05,4
15356,31,10,2718.03,4
15358,4,22,8347.2,0
15360,39,1,427.93,4
15361,361,1,418.92,1
15363,372,1,326.0,1
15364,95,2,913.19,4
15365,25,7,2314.32,4
15366,75,2,602.51,4
15367,57,4,1877.59,4
15368,21,1,446.94000000000005,4
15370,40,7,2386.05,4
15372,137,1,2007.3999999999999,4
15373,8,12,2415.91,4
15374,128,1,168.0,4
15376,40,3,1221.56,4
15379,169,7,3703.29,1
15380,8,5,1690.2600000000002,4
15381,213,2,596.85,1
15382,14,6,5955.71,4
15384,169,2,642.41,1
15385,40,1,316.88,4
15386,186,1,394.14,1
15388,270,1,140.54,1
15389,172,1,500.0,1
15392,4,4,1535.53,4
15393,16,2,231.86,4
15394,9,4,2183.54,4
15395,325,1,107.45,1
15396,112,1,288.18,4
15397,289,1,94.0,1
15398,16,2,1345.53,4
15399,1,3,815.77,4
15400,92,5,716.2,4
15402,148,2,626.77,1
15405,189,1,349.1,1
15406,31,2,510.71000000000004,4
15407,33,4,1046.74,4
15408,264,1,267.18,1
15410,84,8,3450.84,4
15411,26,4,1348.93,4
15412,171,1,190.53,1
15414,9,3,774.9000000000001,4
15415,313,1,559.61,1
15416,64,4,3984.32,4
15417,85,1,508.8,4
15419,24,1,135.86,4
15421,58,4,950.36,4
15422,323,2,97.7,1
15423,38,1,43.5,4
15424,254,2,383.34,1
15426,19,5,1404.07,4
15427,33,3,1430.54,4
15428,15,1,93.78,4
15429,26,2,397.35,4
15432,23,1,171.19,4
15433,213,2,533.3,1
15434,8,5,1041.48,4
15435,22,1,149.29,4
15436,12,3,1067.75,4
15437,262,1,200.16,1
15438,131,1,156.57999999999998,4
15440,54,3,383.68,4
15442,248,1,594.0,1
15443,1,7,3213.59,4
15444,9,2,1411.21,4
15445,264,1,113.5,1
15447,330,1,155.17,1
15448,312,1,494.64,1
15449,26,3,974.52,4
15450,30,1,429.84,4
15452,29,3,528.48,4
15453,1,7,1371.77,4
15454,362,1,179.1,1
15456,283,3,434.59000000000003,1
15457,262,1,237.07,1
15458,25,1,161.64,4
15460,354,1,214.26,1
15462,94,3,234.6,4
15463,29,1,126.14,4
15464,338,1,1044.65,1
15465,19,18,7354.62,0
15466,85,1,334.53,4
15467,9,3,524.88,4
15468,51,2,467.51,4
15469,50,2,538.55,4
15471,2,1,454.48,4
15472,113,1,371.56,4
15473,14,7,1771.2,4
15475,77,1,454.10999999999996,4
15478,40,2,1399.92,4
15480,116,1,905.5,4
15482,15,12,10879.76,0
15483,161,4,225.26,1
15484,1,4,3590.41,4
15485,30,3,2564.5,4
15488,92,1,91.32000000000001,4
15489,22,3,1134.28,4
15491,95,6,3100.09,4
15492,28,2,659.4599999999999,4
15493,32,5,1953.41,4
15494,21,2,1280.58,4
15497,17,2,1262.2,4
15498,2,27,13316.4,0
15500,8,4,1131.56,4
15502,15,12,10384.93,0
15503,362,1,141.04,1
15504,81,1,52.83,4
15505,52,5,3610.96,4
15506,22,3,972.08,4
15507,171,1,475.86,1
15508,189,6,1000.27,1
15510,330,1,250.0,1
15511,11,5,900.53,4
15512,155,2,121.0,1
15513,33,19,14758.220000000001,0
15514,12,11,4023.7200000000003,4
15516,44,3,62.43,4
15517,233,1,267.03,1
15518,64,8,1921.55,4
15520,1,1,343.5,4
15521,40,8,3000.2,4
15522,32,2,397.99,4
15523,84,1,412.01000000000005,4
15524,24,1,440.0,4
15525,2,3,734.37,4
15526,33,2,148.44,4
15527,18,8,2428.53,4
15528,254,1,229.33,1
15529,22,11,3962.6,4
15530,21,4,1497.31,4
15531,8,2,1972.39,4
15532,25,4,1564.73,4
15533,19,3,807.57,4
15535,173,4,502.9,1
15537,163,1,110.92,1
15539,7,1,538.46,4
15540,11,1,213.3,4
15541,114,1,85.13000000000001,4
15543,288,1,127.86,1
15544,9,9,3546.71,4
15545,54,2,288.96999999999997,4
15547,7,14,4910.6,0
15549,77,3,1681.46,4
15550,4,4,575.63,4
15551,36,1,436.06,4
15552,217,1,90.12,1
15553,60,1,428.93,4
15554,277,1,217.2,1
15555,12,16,4794.86,0
15556,24,1,279.77,4
15557,28,1,468.91,4
15561,11,4,800.59,4
15562,351,1,134.55,1
15563,22,4,1400.44,4
15565,50,2,173.16,4
15567,18,1,186.01,4
15568,2,3,758.29,4
15569,103,5,1375.71,4
15570,7,12,4148.82,4
15571,11,4,650.4300000000001,4
15572,4,7,2533.42,4
15573,31,2,591.1899999999999,4
15574,177,4,675.64,1
15576,37,1,921.37,4
15577,151,3,258.88,1
15578,162,1,127.1,1
15579,68,2,327.6,4
15581,120,13,3675.77,4
15582,24,3,682.9100000000001,4
15584,23,4,720.86,4
15585,176,1,455.3,1
15587,50,4,913.6800000000001,4
15589,255,3,478.53000000000003,1
15592,46,1,388.58,4
15593,70,1,199.8,4
15594,15,5,1771.78,4
15596,100,5,1406.59,4
15597,35,1,324.57,4
15598,53,1,240.68,4
15599,26,2,761.74,4
15601,11,14,6776.56,0
15602,8,9,1297.8700000000001,4
15603,78,1,48.480000000000004,4
15604,52,1,216.39,4
15605,36,5,1198.23,4
15606,61,9,2920.16,4
15607,336,1,104.76,1
15608,28,4,1093.68,4
15609,184,1,298.48,1
15610,51,1,112.46000000000001,4
15611,9,13,1591.45,4
15612,36,2,195.15,4
15615,10,23,10399.74,0
15618,32,4,776.851,4
15619,10,1,336.40000000000003,4
15620,56,3,1553.18,4
15621,4,4,1293.03,4
15622,43,9,3709.56,4
15623,141,1,301.03,4
15624,116,4,588.13,4
15625,103,4,1534.26,4
15626,74,2,675.8,4
15628,4,9,2870.2400000000002,4
15630,45,2,1186.35,4
15632,15,8,3285.31,4
15634,17,1,243.55,4
15636,89,2,724.76,4
15637,52,1,223.36,4
15639,134,1,425.32,4
15640,4,15,12416.11,0
15641,105,4,1887.2,4
15643,191,3,664.0,1
15644,166,4,803.54,1
15645,18,1,612.01,4
15646,157,3,447.64000000000004,1
15648,204,2,639.5,1
15649,336,2,816.0,1
15651,36,3,646.3,4
15652,91,1,337.74,4
15653,92,2,877.4399999999999,4
15654,9,2,922.53,4
15655,243,1,560.67,1
15656,45,4,748.5,4
15657,22,1,30.0,4
15658,190,5,1024.1000000000001,1
15659,43,1,306.45,4
15660,25,9,1600.86,4
15661,317,2,309.8,1
15663,106,1,138.14,4
15664,50,1,386.43,4
15665,168,2,2222.21,1
15667,39,1,301.32,4
15668,217,1,76.32000000000001,1
15669,40,4,684.34,4
15670,296,1,173.05,1
15671,18,7,2657.13,4
15673,88,4,2726.23,4
15674,73,5,2446.6,4
15675,81,3,323.69,4
15676,18,3,3435.76,4
15677,49,1,657.23,4
15678,52,1,352.7,4
15679,24,4,781.28,4
15680,9,3,1333.68,4
15681,25,5,1426.16,4
15683,117,1,193.75,4
15687,8,9,2993.1,4
15689,119,2,254.1,4
15690,4,2,239.76,4
15691,252,1,136.8,1
15692,28,1,191.04,4
15694,0,14,6479.4,0
15695,266,2,409.98,1
15696,33,8,2711.11,4
15699,17,1,309.65,4
15700,172,2,696.68,1
15701,2,4,1529.0,4
15703,264,1,211.5,1
15704,140,4,2293.62,4
15705,201,1,143.1,1
15706,63,4,1060.56,4
15707,35,4,916.98,4
15708,40,7,3235.25,4
15709,283,1,133.25,1
15712,9,5,1072.3600000000001,4
15713,143,2,356.7,4
15714,11,2,330.03000000000003,4
15716,145,4,1101.1100000000001,4
15717,234,1,150.3,1
15719,32,13,5030.07,4
15720,24,1,598.73,4
15721,11,1,471.40000000000003,4
15722,35,5,2211.21,4
15723,364,1,190.7,1
15724,201,2,218.25,1
15725,15,1,415.25,4
15727,16,7,5159.06,4
15729,212,1,85.0,1
15730,65,3,1120.88,4
15732,212,2,294.12,1
15733,282,1,162.3,1
15734,114,2,1339.45,4
15737,14,8,1188.1200000000001,4
15738,18,16,4812.42,0
15739,66,1,449.12,4
15740,49,1,154.88,4
15743,16,4,775.96,4
15744,77,1,34.8,4
15745,19,4,1094.59,4
15746,134,1,196.88,4
15747,12,3,946.64,4
15748,40,1,144.36,4
15749,235,3,44534.3,0
15750,2,8,2463.05,4
15752,39,7,2626.6,4
15753,304,1,79.2,1
15754,51,3,458.57,4
15755,10,6,2364.25,4
15756,61,4,528.01,4
15757,65,2,714.42,4
15758,24,1,205.25,4
15759,218,3,253.04,1
15762,65,2,583.75,4
15763,31,2,1086.92,4
15764,88,6,3279.97,4
15766,64,1,315.06,4
15768,115,3,621.8299999999999,4
15769,7,26,56252.72,0
15773,5,1,635.6800000000001,4
15774,68,1,270.8,4
15775,245,1,104.9,1
15776,133,1,241.62,4
15777,241,4,1047.11,1
15780,183,3,475.28000000000003,1
15781,25,3,345.46,4
15782,9,3,2614.7400000000002,4
15783,10,1,246.3,4
15785,32,5,2328.9700000000003,4
15786,46,3,4919.0,4
15787,26,3,933.26,4
15789,358,1,351.3,1
15790,10,1,218.75,4
15791,43,2,1612.69,4
15793,14,3,965.61,4
15795,149,1,610.01,1
15796,1,8,2708.61,4
15797,113,4,2207.4,4
15799,75,3,884.14,4
15800,107,2,696.89,4
15801,46,3,1063.95,4
15802,142,1,451.42,4
15803,51,1,415.82000000000005,4
15804,0,13,4206.39,4
15805,23,17,5488.18,0
15806,46,3,784.58,4
15807,50,3,903.9,4
15808,306,4,3651.27,1
15809,36,5,515.77,4
15810,78,4,1391.98,4
15811,22,6,2218.62,4
15812,107,5,1801.14,4
15813,207,2,1303.9099999999999,1
15814,16,4,1945.33,4
15815,63,5,2100.6,4
15819,49,4,1905.45,4
15820,319,1,206.98,1
15821,44,2,570.96,4
15822,3,2,885.47,4
15823,372,1,15.0,1
15825,172,1,532.94,1
15826,56,3,1654.31,4
15827,73,14,1836.0900000000001,4
15829,99,2,636.14,4
15830,37,1,576.0,4
15831,58,3,794.64,4
15832,254,1,836.79,1
15834,70,4,2225.15,4
15835,44,4,954.09,4
15836,50,1,137.37,4
15837,64,1,391.98,4
15838,11,19,33643.08,0
15839,33,3,1048.49,4
15840,58,2,355.56,4
15841,72,4,1224.06,4
15843,303,1,118.95000000000002,1
15844,46,1,130.73999999999998,4
15845,17,8,3711.77,4
15847,38,2,389.27,4
15850,19,2,234.88,4
15852,186,2,160.71,1
15853,51,1,110.8,4
15854,4,12,2969.12,4
15855,136,5,712.24,4
15856,4,27,16143.64,0
15857,18,1,297.0,4
15858,15,5,1427.57,4
15860,40,8,965.16,4
15861,12,8,3146.92,4
15862,8,4,832.88,4
15863,25,2,68.84,4
15864,22,6,1936.3200000000002,4
15865,40,3,895.13,4
15866,101,1,211.89,4
15867,5,15,3810.14,0
15869,277,2,149.64,1
15870,32,1,351.44,4
15872,14,2,316.25,4
15874,63,7,4405.88,4
15877,1,2,490.33,4
15880,369,1,329.03000000000003,1
15881,312,5,501.39000000000004,1
15882,198,4,516.36,1
15883,2,2,396.48,4
15885,92,3,379.35,4
15886,60,1,181.09,4
15888,80,1,168.31,4
15889,156,2,420.07,1
15891,226,1,511.68,1
15894,253,2,258.25,1
15895,149,1,179.17,1
15897,194,2,208.59,1
15898,1,5,1383.83,4
15899,368,1,56.25,1
15900,23,1,337.28,4
15901,16,3,351.73,4
15903,9,7,5126.76,4
15904,8,1,164.68,4
15906,19,7,1567.69,4
15907,3,3,882.72,4
15909,173,1,191.94,1
15910,0,8,1228.88,4
15912,178,2,264.62,1
15916,16,8,1502.8600000000001,4
15917,247,1,123.1,1
15918,190,2,334.23,1
15919,19,2,525.69,4
15920,154,4,167.5,1
15921,172,1,323.03000000000003,1
15922,373,1,369.5,1
15923,372,1,127.08,1
15925,194,1,207.15,1
15930,67,1,426.63,4
15932,4,8,2495.87,4
15933,21,3,1107.46,4
15935,239,2,416.86,1
15937,64,1,145.35,4
15938,112,5,404.58,4
15939,89,15,6115.01,0
15940,311,1,35.8,1
15942,133,1,337.44,4
15944,276,1,325.1,1
15945,365,1,181.0,1
15947,82,1,1708.24,4
15948,8,2,955.24,4
15949,16,2,364.72,4
15950,31,4,1744.71,4
15951,8,2,708.22,4
15952,33,4,781.91,4
15953,15,8,1657.28,4
15955,24,14,4416.26,0
15957,31,1,428.89,4
15958,74,1,104.35,4
15963,19,2,470.76,4
15965,17,4,808.87,4
15967,23,2,397.68,4
15969,2,3,666.1,4
15970,303,1,314.1,1
15971,17,12,4199.85,4
15973,366,1,307.82000000000005,1
15974,39,7,3442.15,4
15975,84,1,371.01,4
15976,165,2,427.64,1
15977,17,2,1054.73,4
15978,77,1,1098.78,4
15980,88,3,2398.86,4
15981,24,8,3408.48,4
15983,22,4,1465.12,4
15984,2,10,2780.63,4
15985,123,2,1142.42,4
15986,30,1,168.12,4
15987,12,7,1432.77,4
15988,19,1,156.78,4
15990,44,2,792.11,4
15992,3,1,41.989999999999995,4
15993,8,7,2777.67,4
15994,54,1,414.27,4
15996,88,6,1032.58,4
15998,36,5,3080.22,4
16000,2,3,12393.7,4
16003,29,5,2735.37,4
16005,12,4,578.71,4
16006,211,1,101.4,1
16007,47,4,1693.81,4
16008,23,3,478.78,4
16009,22,4,972.11,4
16010,245,3,392.4,1
16011,8,16,3352.96,0
16012,35,3,1415.29,4
16013,3,47,37130.6,0
16014,37,3,646.83,4
16015,3,3,704.55,4
16016,3,8,1465.51,4
16017,47,1,211.88,4
16018,39,2,408.90000000000003,4
16019,46,9,3786.2400000000002,4
16020,16,3,851.01,4
16022,260,1,602.63,1
16023,46,3,719.81,4
16024,12,1,251.03,4
16025,29,1,439.65999999999997,4
16026,43,1,236.09,4
16027,91,6,934.62,4
16029,38,63,80850.84,2
16030,309,1,331.24,1
16031,92,2,547.9,4
16033,5,20,8778.82,0
16034,196,3,437.7,1
16036,87,2,758.92,4
16037,269,3,855.02,1
16038,7,3,471.78000000000003,4
16040,65,3,1313.55,4
16041,30,3,3166.4,4
16042,22,5,1177.47,4
16043,37,4,773.99,4
16045,119,4,1340.7,4
16048,373,2,256.44,1
16049,40,3,1074.81,4
16050,173,1,137.9,1
16052,54,1,362.06,4
16053,32,2,1511.95,4
16054,145,1,783.9,1
16055,220,1,134.8,1
16056,45,1,650.75,4
16057,16,7,2263.12,4
16059,65,6,1453.16,4
16062,9,4,1153.62,4
16063,260,1,335.32,1
16065,365,1,367.14,1
16066,16,5,1521.04,4
16070,22,2,852.15,4
16071,44,1,326.24,4
16072,288,1,584.3199999999999,1
16073,297,1,122.39999999999999,1
16076,3,10,2234.73,4
16078,283,1,79.2,1
16079,16,3,1352.0,4
16080,81,2,217.16,4
16081,56,5,2799.42,4
16083,100,2,1317.62,4
16084,299,1,436.18,1
16085,23,5,981.51,4
16086,59,5,1121.39,4
16091,154,2,315.06,1
16092,114,3,817.86,4
16093,106,1,17.0,4
16094,11,4,1078.23,4
16096,264,1,320.62,1
16097,240,1,185.04999999999998,1
16098,87,7,2005.63,4
16099,50,3,731.9,4
16101,70,1,1290.7,4
16102,42,3,1842.14,4
16103,7,6,1429.64,4
16104,61,1,298.21,4
16105,248,1,336.96,1
16106,65,1,108.38,4
16107,17,7,3204.1600000000003,4
16108,84,1,842.5,4
16109,218,2,611.88,1
16110,45,3,1320.95,4
16112,143,4,195.73999999999998,4
16113,183,1,161.38,1
16114,170,1,135.75000000000003,1
16115,9,8,1660.8799999999999,4
16116,211,1,612.78,1
16117,189,1,232.21,1
16119,8,2,423.36,4
16120,59,4,1309.14,4
16121,57,2,854.66,4
16122,73,4,684.4200000000001,4
16123,51,1,307.78,4
16124,317,1,249.0,1
16125,367,1,289.35,1
16126,29,4,6287.77,4
16127,39,1,656.25,4
16128,17,5,1880.22,4
16131,51,6,3506.54,4
16133,3,33,14589.04,0
16134,21,2,618.09,4
16135,262,1,517.55,1
16136,59,3,709.38,4
16139,18,3,635.41,4
16140,65,2,725.18,4
16141,88,1,620.4,4
16142,249,1,535.34,1
16143,3,6,2424.94,4
16144,246,1,175.2,1
16145,8,11,3799.4900000000002,4
16146,157,3,734.13,1
16147,133,1,375.0,4
16148,296,1,76.32000000000001,1
16149,4,2,280.52,4
16150,42,5,2053.02,4
16152,268,1,1829.04,1
16153,49,5,1824.23,4
16156,8,9,3092.04,4
16157,15,3,656.69,4
16159,281,1,348.2,1
16160,65,2,1025.44,4
16161,1,19,5533.67,0
16162,252,1,37.4,1
16163,232,2,856.6,1
16164,17,3,822.48,4
16168,10,27,3787.6,0
16169,8,4,1822.97,4
16170,50,6,1885.05,4
16171,59,1,73.2,4
16172,95,5,1140.21,4
16173,15,6,1418.32,4
16174,126,3,1009.5500000000001,4
16175,94,4,1037.59,4
16177,50,1,331.95,4
16178,138,1,197.9,4
16179,60,1,215.83,4
16180,100,8,10254.18,4
16181,73,1,305.54,4
16182,72,4,6617.65,4
16183,67,1,338.71000000000004,4
16184,64,6,1158.79,4
16185,16,2,529.41,4
16186,22,12,4006.94,4
16187,31,15,6911.4400000000005,0
16188,44,4,981.86,4
16189,15,2,215.48,4
16190,40,1,215.08,4
16191,2,13,5180.52,0
16193,236,1,314.45,1
16198,75,1,400.68100000000004,4
16200,4,2,1068.8700000000001,4
16201,3,4,1863.47,4
16202,360,1,365.27,1
16203,58,4,592.9,4
16204,23,1,384.18,4
16205,30,4,757.63,4
16206,54,4,537.0600000000001,4
16207,25,1,394.38,4
16208,44,2,664.26,4
16209,88,5,2262.62,4
16210,1,18,21086.3,0
16211,88,1,547.02,4
16212,19,2,690.34,4
16213,78,1,159.0,4
16214,170,3,1062.75,1
16215,80,1,242.35,4
16216,267,1,914.9300000000001,1
16217,235,2,304.25,1
16218,29,7,3084.68,4
16221,36,3,860.86,4
16222,318,1,773.5500000000001,1
16224,57,4,1295.3,4
16225,44,5,1096.32,4
16226,203,3,255.12,1
16227,225,1,314.22,1
16229,87,2,1010.6,4
16230,189,2,542.03,1
16232,43,4,990.88,4
16233,71,3,536.6800000000001,4
16235,40,5,867.31,4
16236,78,1,432.2,4
16239,56,2,414.2,4
16240,24,2,3718.8,4
16241,9,13,2590.31,4
16242,8,7,3579.86,4
16243,33,2,409.1,4
16244,211,2,1522.75,1
16245,23,3,1413.66,4
16247,170,1,114.56,1
16248,61,1,152.94,4
16249,52,5,1800.07,4
16250,261,2,389.44,1
16253,66,2,3683.86,4
16255,16,8,2619.91,4
16256,266,1,752.4300000000001,1
16257,176,1,46.95,1
16258,45,5,5203.51,4
16260,50,1,1035.45,4
16261,17,4,728.54,4
16265,9,9,5447.0,4
16266,73,7,861.89,4
16268,71,2,667.65,4
16270,353,1,1141.24,1
16271,2,5,1404.64,4
16272,116,1,411.7,4
16274,373,1,351.75,1
16275,196,1,559.87,1
16276,176,1,810.6000000000001,1
16278,100,1,566.38,4
16279,21,3,1502.78,4
16281,72,1,2062.06,4
16282,339,1,168.3,1
16283,5,5,1570.81,4
16284,31,2,812.68,4
16287,169,1,142.5,1
16292,121,1,302.25,4
16293,21,10,2248.9900000000002,4
16295,9,4,1328.55,4
16297,268,1,301.9,1
16298,22,3,598.2,4
16302,126,1,233.22,4
16303,25,3,5360.63,4
16305,138,1,361.21999999999997,4
16306,213,6,632.27,1
16308,37,4,2560.0,4
16309,106,2,706.57,4
16311,17,2,616.26,4
16313,3,2,274.15000000000003,4
16315,330,1,226.37,1
16316,64,8,2938.91,4
16317,119,3,1341.65,4
16318,35,1,328.15,4
16319,217,1,404.40000000000003,1
16320,172,2,1038.46,1
16321,72,5,373.65000000000003,4
16322,1,2,326.75,4
16323,196,1,207.50000000000003,1
16324,128,3,408.59000000000003,4
16325,46,3,594.24,4
16326,5,14,3039.2200000000003,0
16327,14,6,3820.27,4
16330,17,3,251.91,4
16332,28,7,1582.8,4
16333,7,22,26626.8,0
16337,36,1,151.05,4
16338,157,1,214.79999999999998,1
16339,284,1,94.05,1
16340,107,1,534.31,4
16341,24,4,1971.87,4
16342,75,4,322.41,4
16343,16,2,328.58,4
16344,158,1,101.10000000000001,1
16345,44,1,565.46,4
16347,11,2,847.45,4
16348,32,7,1415.65,4
16349,290,1,53.5,1
16350,21,4,1116.47,4
16351,332,1,153.9,1
16352,17,2,494.44,4
16353,3,23,6675.71,0
16354,63,2,395.8,4
16356,197,3,211.77,1
16357,33,3,658.88,4
16358,1,4,2027.5,4
16359,7,9,1750.92,4
16360,4,6,3450.41,4
16361,9,4,891.21,4
16362,32,5,709.99,4
16363,53,1,109.36000000000001,4
16364,11,2,705.79,4
16365,17,9,1540.42,4
16366,18,1,327.3,4
16367,37,2,800.67,4
16368,2,2,479.91,4
16369,18,3,1545.41,4
16370,82,4,1301.91,4
16372,33,2,355.73,4
16374,66,2,466.73,4
16376,8,2,974.96,4
16377,267,1,676.2,1
16378,247,3,362.95,1
16379,4,4,2157.4,4
16380,61,1,1743.1499999999999,4
16383,74,2,643.76,4
16384,89,2,584.5,4
16385,60,3,554.86,4
16386,28,2,302.57,4
16387,322,1,94.36,1
16389,53,4,1382.07,4
16392,269,1,217.89,1
16393,2,13,3040.96,4
16394,56,5,1555.34,4
16395,60,5,1482.06,4
16398,154,2,1705.8,1
16399,19,2,408.02,4
16400,94,1,303.93,4
16401,1,12,4098.32,4
16402,264,2,293.45,1
16403,312,1,177.5,1
16404,70,1,443.05,4
16405,302,2,167.25,1
16406,18,1,154.35,4
16407,12,10,2079.68,4
16409,36,5,2022.98,4
16411,19,2,211.7,4
16412,53,1,135.99,4
16413,56,1,262.2,4
16414,21,2,126.25,4
16415,44,1,200.27,4
16416,26,3,1051.4,4
16418,44,3,631.12,4
16419,112,6,958.71,4
16422,17,51,34684.4,0
16423,24,1,346.12,4
16424,191,1,133.56,1
16425,302,1,302.7,1
16426,2,10,1863.76,4
16427,263,2,241.06,1
16429,106,1,284.55,4
16430,57,1,300.85,4
16431,213,3,623.28,1
16432,64,1,287.4,4
16433,28,1,184.26,4
16434,29,7,1511.8,4
16438,5,5,798.35,4
16440,7,5,3640.67,4
16441,67,2,381.2,4
16442,1,3,609.3,4
16444,46,4,654.67,4
16445,33,1,230.51,4
16446,0,2,168472.5,3
16447,135,1,255.91,4
16448,198,1,182.99,1
16449,197,2,707.69,1
16450,149,1,311.92,1
16451,87,1,266.97,4
16454,44,2,6.9,4
16455,63,7,1841.18,4
16456,99,5,2158.18,4
16457,218,1,208.36,1
16458,2,18,3482.7400000000002,0
16460,28,3,811.23,4
16461,177,1,142.92,1
16462,73,3,136.0,4
16463,21,4,1422.4,4
16464,19,3,1298.66,4
